file name,schedulable?,#jobs,#states,#edges,max width,CPU time,memory,timeout,#CPUs,#POR successes,#POR failures
jobsets/jobset-log-uniform-discrete_165.csv,1,2141,93735,100279,254933,1001,0.272248,8.089844,0,4
jobsets/jobset-log-uniform-discrete_166.csv,0,4002,2186,2187,6293,1001,0.006746,14.109375,0,4
jobsets/jobset-log-uniform-discrete_167.csv,0,18229,2182,2265,6289,1001,0.008977,19.406250,0,4
jobsets/jobset-log-uniform-discrete_168.csv,0,48150,2652,2803,7089,1001,0.015149,50.781250,0,4
jobsets/jobset-log-uniform-discrete_169.csv,0,29143,2158,2194,6265,1001,0.010053,29.238281,0,4
jobsets/jobset-log-uniform-discrete_17.csv,1,497,29035,29778,75432,1001,0.083173,14.109375,0,4
jobsets/jobset-log-uniform-discrete_170.csv,0,83331,1470,1470,5205,1000,0.012431,78.335938,0,4
jobsets/jobset-log-uniform-discrete_171.csv,0,42197,3797,4229,9370,1001,0.019610,42.906250,0,4
jobsets/jobset-log-uniform-discrete_172.csv,0,8161,3301,3524,8204,1001,0.012434,14.109375,0,4
jobsets/jobset-log-uniform-discrete_173.csv,0,51507,2185,2240,6292,1001,0.013271,51.855469,0,4
jobsets/jobset-log-uniform-discrete_174.csv,0,31013,2945,3076,7567,1001,0.014667,34.015625,0,4
jobsets/jobset-log-uniform-discrete_175.csv,0,23875,2161,2280,6268,1001,0.009266,25.031250,0,4
jobsets/jobset-log-uniform-discrete_176.csv,0,10918,3493,3809,8608,1001,0.015066,14.000000,0,4
jobsets/jobset-log-uniform-discrete_177.csv,1,3169,71543,77650,197078,1001,0.212413,14.109375,0,4
jobsets/jobset-log-uniform-discrete_178.csv,0,42719,2666,2857,7130,1001,0.014090,43.367188,0,4
jobsets/jobset-log-uniform-discrete_179.csv,0,3002,2667,2959,7168,1001,0.008450,14.109375,0,4
jobsets/jobset-log-uniform-discrete_18.csv,0,73197,2676,2904,7113,1001,0.018541,73.890625,0,4
jobsets/jobset-log-uniform-discrete_180.csv,1,5805,170216,183785,440328,1001,0.522357,9.000000,0,4
jobsets/jobset-log-uniform-discrete_181.csv,1,99378,1028072,1079837,2573348,1001,5.698331,94.363281,0,4
jobsets/jobset-log-uniform-discrete_182.csv,0,14884,3184,3608,8220,1001,0.012990,17.996094,0,4
jobsets/jobset-log-uniform-discrete_183.csv,0,84822,1472,1472,5260,1002,0.012019,82.257812,0,4
jobsets/jobset-log-uniform-discrete_184.csv,0,11825,1435,1435,4853,965,0.004949,14.000000,0,4
jobsets/jobset-log-uniform-discrete_185.csv,1,1757,103508,121534,286400,1001,0.304070,14.109375,0,4
jobsets/jobset-log-uniform-discrete_186.csv,1,975,34819,35832,92331,1001,0.099162,14.105469,0,4
jobsets/jobset-log-uniform-discrete_187.csv,0,29725,3216,3257,7869,1001,0.014862,32.480469,0,4
